batch_id,scenario,scenario_family,profile,run_index,seed,topology_initial,topology_final_detected,steps,a,b,c,lambda_damping,alpha_cognition,mu_cognition,k_D,k_C,k_T,k_b,break_condition_margin,f_min,kappa_min_protected,psi_lambda,psi_weight_profile,psi_threshold,psi_w_t,psi_w_d,psi_w_g,psi_w_s,psi_w_regime,message_loss,final_T_mean,final_T_min,final_D_mean,final_C_mean,final_I_mean,final_S_network,final_G_formal,final_G_effective,collapse_share_peak,sustained_ignition,ignition_onset_step,trigger_A_count,trigger_A_first_step,trigger_A_source,collapse30_event_first_step,collapse40_event_first_step,cluster35_event_first_step,t_mean30_event_first_step,s_network35_event_first_step,trigger_A_lead_to_collapse30,trigger_A_lead_to_collapse40,trigger_A_lead_to_cluster35,trigger_A_lead_to_t_mean30,trigger_A_lead_to_s_network35,trigger_A_before_collapse30,trigger_A_false_positive_no_collapse30,trigger_B_count,trigger_B_first_step,trigger_C_count,trigger_D_count,false_stability_steps,async_false_stability_steps,final_hub1_S,final_hub2_S,final_hub3_S,min_hub1_S,min_hub2_S,min_hub3_S,external_intervention_count,resource_exhaustion_step,max_unmet_recovery_demand,reclassification_latency_steps,star_adjacency_persist_steps
grand_sim_v0_5,hub_3_balanced,hub_redundancy,mid_stress,0,9460,hub_redundant,hub_3,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.032074,0.03,0.140141,0.630176,0.165213,0.231555,0.0,0.0,1.0,1,111,117,43,C04_S_THRESHOLD,108,111,,118,47,65,68,,75,4,1,0,0,,0,28,0,0,0.233877,0.233737,0.236612,0.105666,0.105662,0.105632,0,63,0.014582,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,mid_stress,1,9461,hub_redundant,hub_3,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.031886,0.03,0.134814,0.58843,0.182517,0.242936,0.0,0.0,1.0,1,119,112,48,C04_S_THRESHOLD,115,119,,122,52,67,71,,74,4,1,0,0,,0,26,0,0,0.25831,0.245835,0.245685,0.107116,0.107387,0.10743,0,116,0.002398,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,mid_stress,2,9462,hub_redundant,hub_3,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.033055,0.03,0.139788,0.608575,0.175985,0.224769,0.0,0.0,1.0,1,115,117,43,C04_S_THRESHOLD,111,115,,120,47,68,72,,77,4,1,0,0,,0,26,0,0,0.224769,0.25854,0.252784,0.106886,0.10676,0.106879,0,75,0.013134,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,mid_stress,3,9463,hub_redundant,hub_3,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.034293,0.03,0.134808,0.595605,0.182673,0.238473,0.0,0.0,1.0,1,117,117,43,C04_S_THRESHOLD,113,117,,122,47,70,74,,79,4,1,0,0,,0,28,0,0,0.248942,0.238473,0.248931,0.107097,0.106994,0.106913,0,75,0.012431,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,mid_stress,4,9464,hub_redundant,hub_3,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.134979,0.639865,0.167272,0.231375,0.0,0.0,1.0,1,113,115,45,C04_S_THRESHOLD,112,113,,118,48,67,68,,73,3,1,0,0,,0,32,0,0,0.247572,0.231375,0.238452,0.106648,0.106635,0.106041,0,95,0.00837,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,mid_stress,5,9465,hub_redundant,hub_3,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.032313,0.03,0.140366,0.603071,0.167574,0.232467,0.0,0.0,1.0,1,112,116,44,C04_S_THRESHOLD,108,112,,119,48,64,68,,75,4,1,0,0,,0,29,0,0,0.232467,0.255743,0.243863,0.105576,0.105891,0.105938,0,93,0.008592,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,mid_stress,6,9466,hub_redundant,hub_3,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.033655,0.03,0.133458,0.579637,0.199166,0.248551,0.0,0.0,1.0,1,117,116,44,C04_S_THRESHOLD,116,117,,124,48,72,73,,80,4,1,0,0,,0,23,0,0,0.262579,0.258376,0.252353,0.10799,0.108046,0.107951,0,74,0.012113,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,mid_stress,7,9467,hub_redundant,hub_3,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.030961,0.03,0.145983,0.606084,0.175999,0.222335,0.0,0.0,1.0,1,113,116,44,C04_S_THRESHOLD,109,113,,120,48,65,69,,76,4,1,0,0,,0,29,0,0,0.25452,0.222335,0.244004,0.106985,0.106633,0.106578,0,95,0.007209,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,mid_stress,8,9468,hub_redundant,hub_3,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03084,0.03,0.138149,0.603104,0.175998,0.238271,0.0,0.0,1.0,1,117,118,42,C04_S_THRESHOLD,109,117,,122,46,67,75,,80,4,1,0,0,,0,25,0,0,0.242235,0.238271,0.248143,0.106312,0.106507,0.106453,0,89,0.009447,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,mid_stress,9,9469,hub_redundant,hub_3,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03233,0.03,0.135038,0.592568,0.185914,0.240958,0.0,0.0,1.0,1,116,116,44,C04_S_THRESHOLD,112,116,,124,48,68,72,,80,4,1,0,0,,0,27,0,0,0.255523,0.252662,0.248899,0.107644,0.107218,0.107384,0,88,0.010597,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,high_stress,0,9470,hub_redundant,hub_3,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.16063,1.0,0.0,0.146274,0.0,0.0,1.0,1,24,141,19,C04_S_THRESHOLD,22,24,,25,22,3,5,,6,3,1,0,0,,0,130,0,0,0.164815,0.146274,0.160054,0.045933,0.046076,0.046061,0,,0.0,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,high_stress,1,9471,hub_redundant,hub_3,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.161861,1.0,0.0,0.148129,0.0,0.0,1.0,1,23,141,19,C04_S_THRESHOLD,22,23,,24,22,3,4,,5,3,1,0,0,,0,132,0,0,0.159439,0.15507,0.159286,0.045975,0.046142,0.046171,0,,0.0,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,high_stress,2,9472,hub_redundant,hub_3,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.163967,1.0,0.0,0.149565,0.0,0.0,1.0,1,24,143,17,C04_S_THRESHOLD,22,24,,26,20,5,7,,9,3,1,0,0,,0,129,0,0,0.149565,0.154466,0.161944,0.046523,0.046142,0.046163,0,,0.0,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,high_stress,3,9473,hub_redundant,hub_3,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.158089,1.0,0.0,0.150849,0.0,0.0,1.0,1,24,139,21,C04_S_THRESHOLD,23,24,,25,24,2,3,,4,3,1,0,0,,0,132,0,0,0.154342,0.15657,0.16177,0.046422,0.045884,0.046269,0,33,0.000374,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,high_stress,4,9474,hub_redundant,hub_3,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.166653,1.0,0.0,0.148077,0.0,0.0,1.0,1,24,140,20,C04_S_THRESHOLD,23,24,,25,24,3,4,,5,4,1,0,0,,0,130,0,0,0.155496,0.159372,0.152777,0.046735,0.046348,0.046073,0,32,0.000517,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,high_stress,5,9475,hub_redundant,hub_3,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.14955,1.0,0.0,0.151605,0.0,0.0,1.0,1,26,140,20,C04_S_THRESHOLD,24,26,,26,23,4,6,,6,3,1,0,0,,0,129,0,0,0.162175,0.151605,0.165369,0.046403,0.046229,0.045831,0,,0.0,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,high_stress,6,9476,hub_redundant,hub_3,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.147076,1.0,0.0,0.153034,0.0,0.0,1.0,1,25,139,21,C04_S_THRESHOLD,24,25,,26,25,3,4,,5,4,1,0,0,,0,130,0,0,0.161694,0.166053,0.157585,0.046316,0.046305,0.046006,0,,0.0,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,high_stress,7,9477,hub_redundant,hub_3,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.155633,1.0,0.0,0.148662,0.0,0.0,1.0,1,22,140,20,C04_S_THRESHOLD,22,22,,24,23,2,2,,4,3,1,0,0,,0,131,0,0,0.164024,0.161863,0.159076,0.046445,0.046477,0.046162,0,,0.0,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,high_stress,8,9478,hub_redundant,hub_3,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.156349,1.0,0.0,0.148557,0.0,0.0,1.0,1,23,141,19,C04_S_THRESHOLD,22,23,,24,22,3,4,,5,3,1,0,0,,0,131,0,0,0.16445,0.157272,0.156563,0.046232,0.046208,0.046119,0,,0.0,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,high_stress,9,9479,hub_redundant,hub_3,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.156771,1.0,0.0,0.14893,0.0,0.0,1.0,1,25,140,20,C04_S_THRESHOLD,23,25,,26,23,3,5,,6,3,1,0,0,,0,129,0,0,0.154805,0.159494,0.159529,0.046269,0.04648,0.046133,0,,0.0,,0
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,low_stress,0,9480,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.987425,0.245517,0.12991,0.0,0.988842,0.497265,1.0,1.0,0.016667,0,,90,67,C04_S_THRESHOLD,,,,,75,,,,,8,0,0,0,,0,0,0,0,0.497265,0.974276,,0.212347,0.836401,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,low_stress,1,9481,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.986334,0.180059,0.116628,0.0,0.988453,0.450029,1.0,1.0,0.016667,0,,99,61,C04_S_THRESHOLD,,,,,69,,,,,8,0,0,0,,0,0,0,0,0.450029,0.983874,,0.212154,0.820774,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,low_stress,2,9482,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.987723,0.263385,0.127188,0.0,0.988393,0.493451,1.0,1.0,0.016667,0,,102,56,C04_S_THRESHOLD,,,,,63,,,,,7,0,0,0,,0,0,0,0,0.493451,0.979341,,0.212179,0.847002,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,low_stress,3,9483,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.986575,0.194522,0.127491,0.000169,0.988713,0.466796,1.0,1.0,0.016667,0,,93,67,C04_S_THRESHOLD,,,,,77,,,,,10,0,0,0,,0,0,0,0,0.466796,0.984293,,0.212238,0.830385,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,low_stress,4,9484,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.986193,0.171603,0.130479,0.0,0.988665,0.442178,1.0,1.0,0.016667,0,,91,69,C04_S_THRESHOLD,,,,,78,,,,,9,0,0,0,,0,0,0,0,0.442178,0.971635,,0.212048,0.838712,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,low_stress,5,9485,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.984885,0.09309,0.126731,0.0,0.987511,0.401056,1.0,1.0,0.016667,0,,89,71,C04_S_THRESHOLD,,,,,83,,,,,12,0,0,0,,0,0,0,0,0.401056,0.981,,0.212039,0.81549,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,low_stress,6,9486,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.989215,0.352899,0.117888,0.0,0.98932,0.544274,1.0,1.0,0.016667,0,,90,61,C04_S_THRESHOLD,,,,,69,,,,,8,0,0,0,,0,0,0,0,0.544274,0.98404,,0.212304,0.813246,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,low_stress,7,9487,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.986002,0.160139,0.141739,0.0,0.988817,0.450027,1.0,1.0,0.016667,0,,88,72,C04_S_THRESHOLD,,,,,82,,,,,10,0,0,0,,0,0,0,0,0.450027,0.968033,,0.212124,0.800417,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,low_stress,8,9488,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.989122,0.347291,0.119995,0.0,0.989364,0.542242,1.0,1.0,0.016667,0,,95,57,C04_S_THRESHOLD,,,,,65,,,,,8,0,0,0,,0,0,0,0,0.542242,0.975611,,0.212006,0.828793,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,low_stress,9,9489,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.986974,0.218411,0.120079,0.0,0.988566,0.458139,1.0,1.0,0.016667,0,,98,62,C04_S_THRESHOLD,,,,,69,,,,,7,0,0,0,,0,0,0,0,0.458139,0.987027,,0.212139,0.805493,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,mid_stress,0,9490,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.495137,0.03,0.151969,0.630625,0.471493,0.218069,0.473367,0.160458,0.5,1,91,109,51,C04_S_THRESHOLD,81,91,,,57,30,40,,,6,1,0,0,,0,0,0,0,0.239849,0.836397,,0.109689,0.78606,,0,92,0.003674,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,mid_stress,1,9491,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.505831,0.03,0.148118,0.631697,0.505248,0.219343,0.485566,0.18912,0.5,1,95,116,44,C04_S_THRESHOLD,87,95,,,48,43,51,,,4,1,0,0,,0,0,0,0,0.220264,0.876299,,0.110462,0.817056,,0,88,0.004471,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,mid_stress,2,9492,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.511551,0.03,0.137261,0.560351,0.507195,0.229076,0.487182,0.20081,0.5,1,93,108,52,C04_S_THRESHOLD,86,93,,,57,34,41,,,5,1,0,0,,0,0,0,0,0.252497,0.884242,,0.110493,0.834492,,0,96,0.003663,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,mid_stress,3,9493,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.508312,0.03,0.13689,0.588234,0.503324,0.228363,0.489306,0.195411,0.5,1,94,110,50,C04_S_THRESHOLD,87,94,,,56,37,44,,,6,1,0,0,,0,0,0,0,0.247032,0.85959,,0.110065,0.819938,,0,100,0.003194,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,mid_stress,4,9494,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.51009,0.03,0.140979,0.573601,0.497048,0.226457,0.484342,0.186277,0.5,1,93,116,44,C04_S_THRESHOLD,87,93,,,48,43,49,,,4,1,0,0,,0,0,0,0,0.251833,0.891672,,0.110146,0.783835,,0,88,0.004442,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,mid_stress,5,9495,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.504682,0.03,0.136288,0.600089,0.486577,0.224057,0.475206,0.168679,0.5,1,88,117,43,C04_S_THRESHOLD,80,88,,,46,37,45,,,3,1,0,0,,0,0,0,0,0.244956,0.894979,,0.10934,0.825686,,0,85,0.004301,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,mid_stress,6,9496,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.503231,0.03,0.145676,0.599887,0.48776,0.22451,0.485908,0.184777,0.5,1,95,117,43,C04_S_THRESHOLD,87,95,,,47,44,52,,,4,1,0,0,,0,0,0,0,0.234292,0.862169,,0.110169,0.824911,,0,87,0.0043,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,mid_stress,7,9497,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.506388,0.03,0.13047,0.59682,0.491995,0.228517,0.487237,0.184172,0.5,1,98,109,51,C04_S_THRESHOLD,86,98,,,56,35,47,,,5,1,0,0,,0,0,0,0,0.254055,0.890163,,0.110285,0.796261,,0,96,0.003338,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,mid_stress,8,9498,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.51199,0.03,0.146026,0.574528,0.51292,0.218288,0.493268,0.205354,0.5,1,97,116,44,C04_S_THRESHOLD,91,97,,,48,47,53,,,4,1,0,0,,0,0,0,0,0.233049,0.914524,,0.110594,0.811182,,0,89,0.004253,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,mid_stress,9,9499,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.4862,0.03,0.140442,0.64414,0.475271,0.222289,0.472621,0.165048,0.5,1,94,111,49,C04_S_THRESHOLD,85,94,,,55,36,45,,,6,1,0,0,,0,0,0,0,0.246807,0.847397,,0.110135,0.844808,,0,95,0.003412,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,high_stress,0,9500,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.186415,1.0,0.0,0.145861,0.0,0.0,1.0,1,17,145,15,C04_S_THRESHOLD,16,17,,18,18,1,2,,3,3,1,0,0,,0,138,0,0,0.151817,0.148481,,0.048115,0.141298,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,high_stress,1,9501,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.172532,1.0,0.0,0.146658,0.0,0.0,1.0,1,19,143,17,C04_S_THRESHOLD,18,19,,20,19,1,2,,3,2,1,0,0,,0,135,0,0,0.155144,0.151264,,0.047881,0.150365,,0,22,0.007404,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,high_stress,2,9502,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.163304,1.0,0.0,0.146138,0.0,0.0,1.0,1,20,143,17,C04_S_THRESHOLD,19,20,,21,20,2,3,,4,3,1,0,0,,0,134,0,0,0.162845,0.153996,,0.048171,0.14622,,0,23,0.002663,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,high_stress,3,9503,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.164539,1.0,0.0,0.146946,0.0,0.0,1.0,1,18,144,16,C04_S_THRESHOLD,18,18,,20,18,2,2,,4,2,1,0,0,,0,135,0,0,0.150871,0.161937,,0.048077,0.146968,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,high_stress,4,9504,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.170746,1.0,0.0,0.145821,0.0,0.0,1.0,1,21,143,17,C04_S_THRESHOLD,19,21,,21,19,2,4,,4,2,1,0,0,,0,135,0,0,0.159888,0.158121,,0.048149,0.150246,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,high_stress,5,9505,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.162307,1.0,0.0,0.149712,0.0,0.0,1.0,1,18,145,15,C04_S_THRESHOLD,18,18,,19,18,3,3,,4,3,1,0,0,,0,137,0,0,0.161368,0.153283,,0.048065,0.149269,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,high_stress,6,9506,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.168775,1.0,0.0,0.146045,0.0,0.0,1.0,1,18,146,14,C04_S_THRESHOLD,17,18,,19,16,3,4,,5,2,1,0,0,,0,137,0,0,0.160158,0.149254,,0.04823,0.149254,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,high_stress,7,9507,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.164179,1.0,0.0,0.148776,0.0,0.0,1.0,1,18,144,16,C04_S_THRESHOLD,17,18,,19,18,1,2,,3,2,1,0,0,,0,137,0,0,0.160343,0.151529,,0.048324,0.147147,,0,29,0.000237,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,high_stress,8,9508,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.158979,1.0,0.0,0.150453,0.0,0.0,1.0,1,19,145,15,C04_S_THRESHOLD,18,19,,20,18,3,4,,5,3,1,0,0,,0,136,0,0,0.163898,0.151635,,0.048264,0.14968,,0,,0.0,,160
grand_sim_v0_5,hub_2_single_hub_failure,hub_redundancy,high_stress,9,9509,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.165431,1.0,0.0,0.149583,0.0,0.0,1.0,1,18,144,16,C04_S_THRESHOLD,18,18,,20,19,2,2,,4,3,1,0,0,,0,136,0,0,0.151492,0.163957,,0.047807,0.144484,,0,,0.0,,160
grand_sim_v0_5,hub_3_single_hub_failure,hub_redundancy,low_stress,0,9510,hub_redundant,hub_3,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.987716,0.26293,0.124036,0.0,0.989726,0.488506,1.0,1.0,0.016667,0,,97,61,C04_S_THRESHOLD,,,,,69,,,,,8,0,0,0,,0,0,0,0,0.488506,0.976775,0.977592,0.213338,0.841176,0.829591,0,,0.0,,0
grand_sim_v0_5,hub_3_single_hub_failure,hub_redundancy,low_stress,1,9511,hub_redundant,hub_3,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.985676,0.140586,0.127015,0.0,0.98991,0.429123,1.0,1.0,0.016667,0,,86,74,C04_S_THRESHOLD,,,,,86,,,,,12,0,0,0,,0,0,0,0,0.429123,0.976429,0.98682,0.213797,0.810633,0.848051,0,,0.0,,0
